Downloaded on:;23/12/2024 11:56 (Europe/Paris)
Downloaded by user:;dweb
Analysis start date:;01/01/2023
Analysis end date:;01/12/2024
Range:;Day ahead (11:00h)

MAE;0.54GW
MAE (% Observation);10.14%
MAE (% Installed cap.);2.34%
RMSE;0.77GW
RMSE (% Observation);14.60%
RMSE (% Installed cap.);3.37%
Syst. Error;-0.17GW
Syst. Error (% Installed cap.);-0.73%
Syst. Error (% Observation);-3.15%
% between percentiles;89.35%
Pearson's r;0.98
Capacity factor (% Installed cap.);23.10

Timestamp start (Europe/Paris);Timestamp end (Europe/Paris);Wind power percentile 10 forecast Meteologica France (GW);Wind power forecast Meteologica France (GW);Wind power percentile 90 forecast Meteologica France (GW);Wind power observation France (GW)
22/01/2023 20:00;22/01/2023 21:00;;;;
22/01/2023 21:00;22/01/2023 22:00;;;;
22/01/2023 22:00;22/01/2023 23:00;;;;
22/01/2023 23:00;23/01/2023 00:00;;;;
23/01/2023 00:00;23/01/2023 01:00;;;;
23/01/2023 01:00;23/01/2023 02:00;;;;
23/01/2023 02:00;23/01/2023 03:00;;;;
23/01/2023 03:00;23/01/2023 04:00;;;;
23/01/2023 04:00;23/01/2023 05:00;;;;
23/01/2023 05:00;23/01/2023 06:00;;;;
23/01/2023 06:00;23/01/2023 07:00;;;;
23/01/2023 07:00;23/01/2023 08:00;;;;
23/01/2023 08:00;23/01/2023 09:00;;;;
23/01/2023 09:00;23/01/2023 10:00;;;;
23/01/2023 10:00;23/01/2023 11:00;;;;
23/01/2023 11:00;23/01/2023 12:00;;;;
23/01/2023 12:00;23/01/2023 13:00;;;;
23/01/2023 13:00;23/01/2023 14:00;;;;
23/01/2023 14:00;23/01/2023 15:00;;;;
23/01/2023 15:00;23/01/2023 16:00;;;;
23/01/2023 16:00;23/01/2023 17:00;;;;
23/01/2023 17:00;23/01/2023 18:00;;;;
23/01/2023 18:00;23/01/2023 19:00;;;;
23/01/2023 19:00;23/01/2023 20:00;;;;
23/01/2023 20:00;23/01/2023 21:00;;;;
23/01/2023 21:00;23/01/2023 22:00;;;;
23/01/2023 22:00;23/01/2023 23:00;;;;
23/01/2023 23:00;24/01/2023 00:00;;;;
24/01/2023 00:00;24/01/2023 01:00;;;;
24/01/2023 01:00;24/01/2023 02:00;;;;
24/01/2023 02:00;24/01/2023 03:00;;;;
24/01/2023 03:00;24/01/2023 04:00;;;;
24/01/2023 04:00;24/01/2023 05:00;;;;
24/01/2023 05:00;24/01/2023 06:00;;;;
24/01/2023 06:00;24/01/2023 07:00;;;;
24/01/2023 07:00;24/01/2023 08:00;;;;
24/01/2023 08:00;24/01/2023 09:00;;;;
24/01/2023 09:00;24/01/2023 10:00;;;;
24/01/2023 10:00;24/01/2023 11:00;;;;
24/01/2023 11:00;24/01/2023 12:00;;;;
24/01/2023 12:00;24/01/2023 13:00;;;;
24/01/2023 13:00;24/01/2023 14:00;;;;
24/01/2023 14:00;24/01/2023 15:00;;;;
24/01/2023 15:00;24/01/2023 16:00;;;;
24/01/2023 16:00;24/01/2023 17:00;;;;
24/01/2023 17:00;24/01/2023 18:00;;;;
24/01/2023 18:00;24/01/2023 19:00;;;;
24/01/2023 19:00;24/01/2023 20:00;;;;
24/01/2023 20:00;24/01/2023 21:00;;;;
24/01/2023 21:00;24/01/2023 22:00;;;;
24/01/2023 22:00;24/01/2023 23:00;;;;
24/01/2023 23:00;25/01/2023 00:00;;;;
25/01/2023 00:00;25/01/2023 01:00;;;;
25/01/2023 01:00;25/01/2023 02:00;;;;
25/01/2023 02:00;25/01/2023 03:00;;;;
25/01/2023 03:00;25/01/2023 04:00;;;;
25/01/2023 04:00;25/01/2023 05:00;;;;
25/01/2023 05:00;25/01/2023 06:00;;;;
25/01/2023 06:00;25/01/2023 07:00;;;;
25/01/2023 07:00;25/01/2023 08:00;;;;
25/01/2023 08:00;25/01/2023 09:00;;;;
25/01/2023 09:00;25/01/2023 10:00;;;;
25/01/2023 10:00;25/01/2023 11:00;;;;
25/01/2023 11:00;25/01/2023 12:00;;;;
25/01/2023 12:00;25/01/2023 13:00;;;;
25/01/2023 13:00;25/01/2023 14:00;;;;
25/01/2023 14:00;25/01/2023 15:00;;;;
25/01/2023 15:00;25/01/2023 16:00;;;;
25/01/2023 16:00;25/01/2023 17:00;;;;
25/01/2023 17:00;25/01/2023 18:00;;;;
25/01/2023 18:00;25/01/2023 19:00;;;;
25/01/2023 19:00;25/01/2023 20:00;;;;
25/01/2023 20:00;25/01/2023 21:00;;;;
25/01/2023 21:00;25/01/2023 22:00;;;;
25/01/2023 22:00;25/01/2023 23:00;;;;
25/01/2023 23:00;26/01/2023 00:00;;;;
26/01/2023 00:00;26/01/2023 01:00;;;;
26/01/2023 01:00;26/01/2023 02:00;;;;
26/01/2023 02:00;26/01/2023 03:00;;;;
26/01/2023 03:00;26/01/2023 04:00;;;;
26/01/2023 04:00;26/01/2023 05:00;;;;
26/01/2023 05:00;26/01/2023 06:00;;;;
26/01/2023 06:00;26/01/2023 07:00;;;;
26/01/2023 07:00;26/01/2023 08:00;;;;
26/01/2023 08:00;26/01/2023 09:00;;;;
26/01/2023 09:00;26/01/2023 10:00;;;;
26/01/2023 10:00;26/01/2023 11:00;;;;
26/01/2023 11:00;26/01/2023 12:00;;;;
26/01/2023 12:00;26/01/2023 13:00;;;;
26/01/2023 13:00;26/01/2023 14:00;;;;
26/01/2023 14:00;26/01/2023 15:00;;;;
26/01/2023 15:00;26/01/2023 16:00;;;;
26/01/2023 16:00;26/01/2023 17:00;;;;
26/01/2023 17:00;26/01/2023 18:00;;;;
26/01/2023 18:00;26/01/2023 19:00;;;;
26/01/2023 19:00;26/01/2023 20:00;;;;
26/01/2023 20:00;26/01/2023 21:00;;;;
26/01/2023 21:00;26/01/2023 22:00;;;;
26/01/2023 22:00;26/01/2023 23:00;;;;
26/01/2023 23:00;27/01/2023 00:00;;;;
27/01/2023 00:00;27/01/2023 01:00;;;;
27/01/2023 01:00;27/01/2023 02:00;;;;
27/01/2023 02:00;27/01/2023 03:00;;;;
27/01/2023 03:00;27/01/2023 04:00;;;;
27/01/2023 04:00;27/01/2023 05:00;;;;
27/01/2023 05:00;27/01/2023 06:00;;;;
27/01/2023 06:00;27/01/2023 07:00;;;;
27/01/2023 07:00;27/01/2023 08:00;;;;
27/01/2023 08:00;27/01/2023 09:00;;;;
27/01/2023 09:00;27/01/2023 10:00;;;;
27/01/2023 10:00;27/01/2023 11:00;;;;
27/01/2023 11:00;27/01/2023 12:00;;;;
27/01/2023 12:00;27/01/2023 13:00;;;;
27/01/2023 13:00;27/01/2023 14:00;;;;
27/01/2023 14:00;27/01/2023 15:00;;;;
27/01/2023 15:00;27/01/2023 16:00;;;;
27/01/2023 16:00;27/01/2023 17:00;;;;
27/01/2023 17:00;27/01/2023 18:00;;;;
27/01/2023 18:00;27/01/2023 19:00;;;;
27/01/2023 19:00;27/01/2023 20:00;;;;
27/01/2023 20:00;27/01/2023 21:00;;;;
27/01/2023 21:00;27/01/2023 22:00;;;;
27/01/2023 22:00;27/01/2023 23:00;;;;
27/01/2023 23:00;28/01/2023 00:00;;;;
28/01/2023 00:00;28/01/2023 01:00;;;;
28/01/2023 01:00;28/01/2023 02:00;;;;
28/01/2023 02:00;28/01/2023 03:00;;;;
28/01/2023 03:00;28/01/2023 04:00;;;;
28/01/2023 04:00;28/01/2023 05:00;;;;
28/01/2023 05:00;28/01/2023 06:00;;;;
28/01/2023 06:00;28/01/2023 07:00;;;;
28/01/2023 07:00;28/01/2023 08:00;;;;
28/01/2023 08:00;28/01/2023 09:00;;;;
28/01/2023 09:00;28/01/2023 10:00;;;;
28/01/2023 10:00;28/01/2023 11:00;;;;
28/01/2023 11:00;28/01/2023 12:00;;;;
28/01/2023 12:00;28/01/2023 13:00;;;;
28/01/2023 13:00;28/01/2023 14:00;;;;
28/01/2023 14:00;28/01/2023 15:00;;;;
28/01/2023 15:00;28/01/2023 16:00;;;;
28/01/2023 16:00;28/01/2023 17:00;;;;
28/01/2023 17:00;28/01/2023 18:00;;;;
28/01/2023 18:00;28/01/2023 19:00;;;;
28/01/2023 19:00;28/01/2023 20:00;;;;
28/01/2023 20:00;28/01/2023 21:00;;;;
28/01/2023 21:00;28/01/2023 22:00;;;;
28/01/2023 22:00;28/01/2023 23:00;;;;
28/01/2023 23:00;29/01/2023 00:00;;;;
29/01/2023 00:00;29/01/2023 01:00;;;;
29/01/2023 01:00;29/01/2023 02:00;;;;
29/01/2023 02:00;29/01/2023 03:00;;;;
29/01/2023 03:00;29/01/2023 04:00;;;;
29/01/2023 04:00;29/01/2023 05:00;;;;
29/01/2023 05:00;29/01/2023 06:00;;;;
29/01/2023 06:00;29/01/2023 07:00;;;;
29/01/2023 07:00;29/01/2023 08:00;;;;
29/01/2023 08:00;29/01/2023 09:00;;;;
29/01/2023 09:00;29/01/2023 10:00;;;;
29/01/2023 10:00;29/01/2023 11:00;;;;
29/01/2023 11:00;29/01/2023 12:00;;;;
29/01/2023 12:00;29/01/2023 13:00;;;;
29/01/2023 13:00;29/01/2023 14:00;;;;
29/01/2023 14:00;29/01/2023 15:00;;;;
29/01/2023 15:00;29/01/2023 16:00;;;;
29/01/2023 16:00;29/01/2023 17:00;;;;
29/01/2023 17:00;29/01/2023 18:00;;;;
29/01/2023 18:00;29/01/2023 19:00;;;;
29/01/2023 19:00;29/01/2023 20:00;;;;
29/01/2023 20:00;29/01/2023 21:00;;;;
29/01/2023 21:00;29/01/2023 22:00;;;;
29/01/2023 22:00;29/01/2023 23:00;;;;
29/01/2023 23:00;30/01/2023 00:00;;;;
30/01/2023 00:00;30/01/2023 01:00;;;;
30/01/2023 01:00;30/01/2023 02:00;;;;
30/01/2023 02:00;30/01/2023 03:00;;;;
30/01/2023 03:00;30/01/2023 04:00;;;;
30/01/2023 04:00;30/01/2023 05:00;;;;
30/01/2023 05:00;30/01/2023 06:00;;;;
30/01/2023 06:00;30/01/2023 07:00;;;;
30/01/2023 07:00;30/01/2023 08:00;;;;
30/01/2023 08:00;30/01/2023 09:00;;;;
30/01/2023 09:00;30/01/2023 10:00;;;;
30/01/2023 10:00;30/01/2023 11:00;;;;
30/01/2023 11:00;30/01/2023 12:00;;;;
30/01/2023 12:00;30/01/2023 13:00;;;;
30/01/2023 13:00;30/01/2023 14:00;;;;
30/01/2023 14:00;30/01/2023 15:00;;;;
30/01/2023 15:00;30/01/2023 16:00;;;;
30/01/2023 16:00;30/01/2023 17:00;;;;
30/01/2023 17:00;30/01/2023 18:00;;;;
30/01/2023 18:00;30/01/2023 19:00;;;;
30/01/2023 19:00;30/01/2023 20:00;;;;
30/01/2023 20:00;30/01/2023 21:00;;;;
30/01/2023 21:00;30/01/2023 22:00;;;;
30/01/2023 22:00;30/01/2023 23:00;;;;
30/01/2023 23:00;31/01/2023 00:00;;;;
31/01/2023 00:00;31/01/2023 01:00;;;;
31/01/2023 01:00;31/01/2023 02:00;;;;
31/01/2023 02:00;31/01/2023 03:00;;;;
31/01/2023 03:00;31/01/2023 04:00;;;;
31/01/2023 04:00;31/01/2023 05:00;;;;
31/01/2023 05:00;31/01/2023 06:00;;;;
31/01/2023 06:00;31/01/2023 07:00;;;;
31/01/2023 07:00;31/01/2023 08:00;;;;
31/01/2023 08:00;31/01/2023 09:00;;;;
31/01/2023 09:00;31/01/2023 10:00;;;;
31/01/2023 10:00;31/01/2023 11:00;;;;
31/01/2023 11:00;31/01/2023 12:00;;;;
31/01/2023 12:00;31/01/2023 13:00;;;;
31/01/2023 13:00;31/01/2023 14:00;;;;
31/01/2023 14:00;31/01/2023 15:00;;;;
31/01/2023 15:00;31/01/2023 16:00;;;;
31/01/2023 16:00;31/01/2023 17:00;;;;
31/01/2023 17:00;31/01/2023 18:00;;;;
31/01/2023 18:00;31/01/2023 19:00;;;;
31/01/2023 19:00;31/01/2023 20:00;;;;
31/01/2023 20:00;31/01/2023 21:00;;;;
31/01/2023 21:00;31/01/2023 22:00;;;;
31/01/2023 22:00;31/01/2023 23:00;;;;
31/01/2023 23:00;01/02/2023 00:00;;;;
01/02/2023 00:00;01/02/2023 01:00;;;;
01/02/2023 01:00;01/02/2023 02:00;;;;
01/02/2023 02:00;01/02/2023 03:00;;;;
01/02/2023 03:00;01/02/2023 04:00;;;;
01/02/2023 04:00;01/02/2023 05:00;;;;
01/02/2023 05:00;01/02/2023 06:00;;;;
01/02/2023 06:00;01/02/2023 07:00;;;;
01/02/2023 07:00;01/02/2023 08:00;;;;
01/02/2023 08:00;01/02/2023 09:00;;;;
01/02/2023 09:00;01/02/2023 10:00;;;;
01/02/2023 10:00;01/02/2023 11:00;;;;
01/02/2023 11:00;01/02/2023 12:00;;;;
01/02/2023 12:00;01/02/2023 13:00;;;;
01/02/2023 13:00;01/02/2023 14:00;;;;
01/02/2023 14:00;01/02/2023 15:00;;;;
01/02/2023 15:00;01/02/2023 16:00;;;;
01/02/2023 16:00;01/02/2023 17:00;;;;
01/02/2023 17:00;01/02/2023 18:00;;;;
01/02/2023 18:00;01/02/2023 19:00;;;;
01/02/2023 19:00;01/02/2023 20:00;;;;
01/02/2023 20:00;01/02/2023 21:00;;;;
01/02/2023 21:00;01/02/2023 22:00;;;;
01/02/2023 22:00;01/02/2023 23:00;;;;
01/02/2023 23:00;02/02/2023 00:00;;;;
02/02/2023 00:00;02/02/2023 01:00;;;;
02/02/2023 01:00;02/02/2023 02:00;;;;
02/02/2023 02:00;02/02/2023 03:00;;;;
02/02/2023 03:00;02/02/2023 04:00;;;;
02/02/2023 04:00;02/02/2023 05:00;;;;
02/02/2023 05:00;02/02/2023 06:00;;;;
02/02/2023 06:00;02/02/2023 07:00;;;;
02/02/2023 07:00;02/02/2023 08:00;;;;
02/02/2023 08:00;02/02/2023 09:00;;;;
02/02/2023 09:00;02/02/2023 10:00;;;;
02/02/2023 10:00;02/02/2023 11:00;;;;
02/02/2023 11:00;02/02/2023 12:00;;;;
02/02/2023 12:00;02/02/2023 13:00;;;;
02/02/2023 13:00;02/02/2023 14:00;;;;
02/02/2023 14:00;02/02/2023 15:00;;;;
02/02/2023 15:00;02/02/2023 16:00;;;;
02/02/2023 16:00;02/02/2023 17:00;;;;
02/02/2023 17:00;02/02/2023 18:00;;;;
02/02/2023 18:00;02/02/2023 19:00;;;;
02/02/2023 19:00;02/02/2023 20:00;;;;
02/02/2023 20:00;02/02/2023 21:00;;;;
02/02/2023 21:00;02/02/2023 22:00;;;;
02/02/2023 22:00;02/02/2023 23:00;;;;
02/02/2023 23:00;03/02/2023 00:00;;;;
03/02/2023 00:00;03/02/2023 01:00;;;;
03/02/2023 01:00;03/02/2023 02:00;;;;
03/02/2023 02:00;03/02/2023 03:00;;;;
03/02/2023 03:00;03/02/2023 04:00;;;;
03/02/2023 04:00;03/02/2023 05:00;;;;
03/02/2023 05:00;03/02/2023 06:00;;;;
03/02/2023 06:00;03/02/2023 07:00;;;;
03/02/2023 07:00;03/02/2023 08:00;;;;
03/02/2023 08:00;03/02/2023 09:00;;;;
03/02/2023 09:00;03/02/2023 10:00;;;;
03/02/2023 10:00;03/02/2023 11:00;;;;
03/02/2023 11:00;03/02/2023 12:00;;;;
03/02/2023 12:00;03/02/2023 13:00;;;;
03/02/2023 13:00;03/02/2023 14:00;;;;
03/02/2023 14:00;03/02/2023 15:00;;;;
03/02/2023 15:00;03/02/2023 16:00;;;;
03/02/2023 16:00;03/02/2023 17:00;;;;
03/02/2023 17:00;03/02/2023 18:00;;;;
03/02/2023 18:00;03/02/2023 19:00;;;;
03/02/2023 19:00;03/02/2023 20:00;;;;
03/02/2023 20:00;03/02/2023 21:00;;;;
03/02/2023 21:00;03/02/2023 22:00;;;;
03/02/2023 22:00;03/02/2023 23:00;;;;
03/02/2023 23:00;04/02/2023 00:00;;;;
04/02/2023 00:00;04/02/2023 01:00;;;;
04/02/2023 01:00;04/02/2023 02:00;;;;
04/02/2023 02:00;04/02/2023 03:00;;;;
04/02/2023 03:00;04/02/2023 04:00;;;;
04/02/2023 04:00;04/02/2023 05:00;;;;
04/02/2023 05:00;04/02/2023 06:00;;;;
04/02/2023 06:00;04/02/2023 07:00;;;;
04/02/2023 07:00;04/02/2023 08:00;;;;
04/02/2023 08:00;04/02/2023 09:00;;;;
04/02/2023 09:00;04/02/2023 10:00;;;;
04/02/2023 10:00;04/02/2023 11:00;;;;
04/02/2023 11:00;04/02/2023 12:00;;;;
04/02/2023 12:00;04/02/2023 13:00;;;;
04/02/2023 13:00;04/02/2023 14:00;;;;
04/02/2023 14:00;04/02/2023 15:00;;;;
04/02/2023 15:00;04/02/2023 16:00;;;;
04/02/2023 16:00;04/02/2023 17:00;;;;
04/02/2023 17:00;04/02/2023 18:00;;;;
04/02/2023 18:00;04/02/2023 19:00;;;;
04/02/2023 19:00;04/02/2023 20:00;;;;
04/02/2023 20:00;04/02/2023 21:00;;;;
04/02/2023 21:00;04/02/2023 22:00;;;;
04/02/2023 22:00;04/02/2023 23:00;;;;
04/02/2023 23:00;05/02/2023 00:00;;;;
05/02/2023 00:00;05/02/2023 01:00;;;;
05/02/2023 01:00;05/02/2023 02:00;;;;3.29
05/02/2023 02:00;05/02/2023 03:00;;;;3.25
05/02/2023 03:00;05/02/2023 04:00;;;;3.43
05/02/2023 04:00;05/02/2023 05:00;;;;3.66
05/02/2023 05:00;05/02/2023 06:00;;;;3.88
05/02/2023 06:00;05/02/2023 07:00;;;;4.47
05/02/2023 07:00;05/02/2023 08:00;;;;5.15
05/02/2023 08:00;05/02/2023 09:00;;;;5.74
05/02/2023 09:00;05/02/2023 10:00;;;;6.63
05/02/2023 10:00;05/02/2023 11:00;;;;6.97
05/02/2023 11:00;05/02/2023 12:00;;;;7.68
05/02/2023 12:00;05/02/2023 13:00;;;;9.02
05/02/2023 13:00;05/02/2023 14:00;;;;9.68
05/02/2023 14:00;05/02/2023 15:00;;;;9.72
05/02/2023 15:00;05/02/2023 16:00;;;;9.03
05/02/2023 16:00;05/02/2023 17:00;;;;8.32
05/02/2023 17:00;05/02/2023 18:00;;;;7.76
05/02/2023 18:00;05/02/2023 19:00;;;;8.19
05/02/2023 19:00;05/02/2023 20:00;;;;8.93
05/02/2023 20:00;05/02/2023 21:00;;;;9.54
05/02/2023 21:00;05/02/2023 22:00;;;;9.68
05/02/2023 22:00;05/02/2023 23:00;;;;9.17
05/02/2023 23:00;06/02/2023 00:00;;;;8.51
06/02/2023 00:00;06/02/2023 01:00;;;;7.93
06/02/2023 01:00;06/02/2023 02:00;;;;7.53
06/02/2023 02:00;06/02/2023 03:00;;;;7.16
06/02/2023 03:00;06/02/2023 04:00;;;;6.89
06/02/2023 04:00;06/02/2023 05:00;;;;6.58
06/02/2023 05:00;06/02/2023 06:00;;;;6.26
06/02/2023 06:00;06/02/2023 07:00;;;;6.03
06/02/2023 07:00;06/02/2023 08:00;;;;6.04
06/02/2023 08:00;06/02/2023 09:00;;;;5.54
06/02/2023 09:00;06/02/2023 10:00;;;;4.84
06/02/2023 10:00;06/02/2023 11:00;;;;4.20
06/02/2023 11:00;06/02/2023 12:00;;;;4.25
06/02/2023 12:00;06/02/2023 13:00;;;;4.11
06/02/2023 13:00;06/02/2023 14:00;;;;4.00
06/02/2023 14:00;06/02/2023 15:00;;;;4.31
06/02/2023 15:00;06/02/2023 16:00;;;;4.80
06/02/2023 16:00;06/02/2023 17:00;;;;5.29
06/02/2023 17:00;06/02/2023 18:00;;;;5.36
06/02/2023 18:00;06/02/2023 19:00;;;;5.95
06/02/2023 19:00;06/02/2023 20:00;;;;6.77
06/02/2023 20:00;06/02/2023 21:00;;;;7.22
06/02/2023 21:00;06/02/2023 22:00;;;;7.45
06/02/2023 22:00;06/02/2023 23:00;;;;7.22
06/02/2023 23:00;07/02/2023 00:00;;;;6.88
07/02/2023 00:00;07/02/2023 01:00;;;;6.93
07/02/2023 01:00;07/02/2023 02:00;;;;7.30
07/02/2023 02:00;07/02/2023 03:00;;;;7.69
07/02/2023 03:00;07/02/2023 04:00;;;;7.89
07/02/2023 04:00;07/02/2023 05:00;;;;7.84
07/02/2023 05:00;07/02/2023 06:00;;;;7.73
07/02/2023 06:00;07/02/2023 07:00;;;;7.62
07/02/2023 07:00;07/02/2023 08:00;;;;7.68
07/02/2023 08:00;07/02/2023 09:00;;;;7.50
07/02/2023 09:00;07/02/2023 10:00;;;;6.90
07/02/2023 10:00;07/02/2023 11:00;;;;6.46
07/02/2023 11:00;07/02/2023 12:00;;;;5.97
07/02/2023 12:00;07/02/2023 13:00;;;;5.47
07/02/2023 13:00;07/02/2023 14:00;;;;5.26
07/02/2023 14:00;07/02/2023 15:00;;;;5.07
07/02/2023 15:00;07/02/2023 16:00;;;;4.84
07/02/2023 16:00;07/02/2023 17:00;;;;4.75
07/02/2023 17:00;07/02/2023 18:00;;;;4.72
07/02/2023 18:00;07/02/2023 19:00;;;;5.08
07/02/2023 19:00;07/02/2023 20:00;;;;5.68
07/02/2023 20:00;07/02/2023 21:00;;;;6.09
07/02/2023 21:00;07/02/2023 22:00;;;;5.78
07/02/2023 22:00;07/02/2023 23:00;;;;5.17
07/02/2023 23:00;08/02/2023 00:00;;;;4.65
08/02/2023 00:00;08/02/2023 01:00;;;;4.13
08/02/2023 01:00;08/02/2023 02:00;;;;3.82
08/02/2023 02:00;08/02/2023 03:00;;;;3.69
08/02/2023 03:00;08/02/2023 04:00;;;;3.51
08/02/2023 04:00;08/02/2023 05:00;;;;3.40
08/02/2023 05:00;08/02/2023 06:00;;;;3.63
08/02/2023 06:00;08/02/2023 07:00;;;;3.37
08/02/2023 07:00;08/02/2023 08:00;;;;3.46
08/02/2023 08:00;08/02/2023 09:00;;;;3.80
08/02/2023 09:00;08/02/2023 10:00;;;;3.74
08/02/2023 10:00;08/02/2023 11:00;;;;2.94
08/02/2023 11:00;08/02/2023 12:00;;;;2.26
08/02/2023 12:00;08/02/2023 13:00;;;;1.92
08/02/2023 13:00;08/02/2023 14:00;;;;1.65
08/02/2023 14:00;08/02/2023 15:00;;;;1.55
08/02/2023 15:00;08/02/2023 16:00;;;;1.53
08/02/2023 16:00;08/02/2023 17:00;;;;1.50
08/02/2023 17:00;08/02/2023 18:00;;;;1.51
08/02/2023 18:00;08/02/2023 19:00;;;;1.94
08/02/2023 19:00;08/02/2023 20:00;;;;2.39
08/02/2023 20:00;08/02/2023 21:00;;;;2.72
08/02/2023 21:00;08/02/2023 22:00;;;;3.06
08/02/2023 22:00;08/02/2023 23:00;;;;2.90
08/02/2023 23:00;09/02/2023 00:00;;;;2.51
09/02/2023 00:00;09/02/2023 01:00;;;;2.27
09/02/2023 01:00;09/02/2023 02:00;;;;2.15
09/02/2023 02:00;09/02/2023 03:00;;;;1.96
09/02/2023 03:00;09/02/2023 04:00;;;;1.74
09/02/2023 04:00;09/02/2023 05:00;;;;1.59
09/02/2023 05:00;09/02/2023 06:00;;;;1.46
09/02/2023 06:00;09/02/2023 07:00;;;;1.37
09/02/2023 07:00;09/02/2023 08:00;;;;1.26
09/02/2023 08:00;09/02/2023 09:00;;;;1.17
09/02/2023 09:00;09/02/2023 10:00;;;;0.98
09/02/2023 10:00;09/02/2023 11:00;;;;0.92
09/02/2023 11:00;09/02/2023 12:00;;;;0.84
09/02/2023 12:00;09/02/2023 13:00;;;;0.74
09/02/2023 13:00;09/02/2023 14:00;;;;0.69
09/02/2023 14:00;09/02/2023 15:00;;;;0.68
09/02/2023 15:00;09/02/2023 16:00;;;;0.69
09/02/2023 16:00;09/02/2023 17:00;;;;0.71
09/02/2023 17:00;09/02/2023 18:00;;;;0.75
09/02/2023 18:00;09/02/2023 19:00;;;;0.82
09/02/2023 19:00;09/02/2023 20:00;;;;0.92
09/02/2023 20:00;09/02/2023 21:00;;;;0.97
09/02/2023 21:00;09/02/2023 22:00;;;;0.94
09/02/2023 22:00;09/02/2023 23:00;;;;0.91
09/02/2023 23:00;10/02/2023 00:00;;;;0.91
10/02/2023 00:00;10/02/2023 01:00;;;;0.88
10/02/2023 01:00;10/02/2023 02:00;;;;0.88
10/02/2023 02:00;10/02/2023 03:00;;;;0.92
10/02/2023 03:00;10/02/2023 04:00;;;;0.93
10/02/2023 04:00;10/02/2023 05:00;;;;0.98
10/02/2023 05:00;10/02/2023 06:00;;;;1.04
10/02/2023 06:00;10/02/2023 07:00;;;;1.03
10/02/2023 07:00;10/02/2023 08:00;;;;1.15
10/02/2023 08:00;10/02/2023 09:00;;;;1.34
10/02/2023 09:00;10/02/2023 10:00;;;;1.41
10/02/2023 10:00;10/02/2023 11:00;;;;1.28
10/02/2023 11:00;10/02/2023 12:00;;;;1.19
10/02/2023 12:00;10/02/2023 13:00;;;;1.22
10/02/2023 13:00;10/02/2023 14:00;;;;1.31
10/02/2023 14:00;10/02/2023 15:00;;;;1.40
10/02/2023 15:00;10/02/2023 16:00;;;;1.56
10/02/2023 16:00;10/02/2023 17:00;;;;1.62
10/02/2023 17:00;10/02/2023 18:00;;;;1.54
10/02/2023 18:00;10/02/2023 19:00;;;;1.63
10/02/2023 19:00;10/02/2023 20:00;;;;1.83
10/02/2023 20:00;10/02/2023 21:00;;;;2.10
10/02/2023 21:00;10/02/2023 22:00;;;;2.32
10/02/2023 22:00;10/02/2023 23:00;;;;2.45
10/02/2023 23:00;11/02/2023 00:00;;;;2.43
11/02/2023 00:00;11/02/2023 01:00;;;;2.42
11/02/2023 01:00;11/02/2023 02:00;;;;2.25
11/02/2023 02:00;11/02/2023 03:00;;;;2.20
11/02/2023 03:00;11/02/2023 04:00;;;;2.13
11/02/2023 04:00;11/02/2023 05:00;;;;1.87
11/02/2023 05:00;11/02/2023 06:00;;;;1.79
11/02/2023 06:00;11/02/2023 07:00;;;;1.80
11/02/2023 07:00;11/02/2023 08:00;;;;1.87
11/02/2023 08:00;11/02/2023 09:00;;;;1.94
11/02/2023 09:00;11/02/2023 10:00;;;;1.89
11/02/2023 10:00;11/02/2023 11:00;;;;1.61
11/02/2023 11:00;11/02/2023 12:00;;;;1.45
11/02/2023 12:00;11/02/2023 13:00;;;;1.43
11/02/2023 13:00;11/02/2023 14:00;;;;1.40
11/02/2023 14:00;11/02/2023 15:00;;;;1.32
11/02/2023 15:00;11/02/2023 16:00;;;;1.20
11/02/2023 16:00;11/02/2023 17:00;;;;1.21
11/02/2023 17:00;11/02/2023 18:00;;;;1.40
11/02/2023 18:00;11/02/2023 19:00;;;;1.95
11/02/2023 19:00;11/02/2023 20:00;;;;2.58
11/02/2023 20:00;11/02/2023 21:00;;;;3.21
11/02/2023 21:00;11/02/2023 22:00;;;;3.66
11/02/2023 22:00;11/02/2023 23:00;;;;3.76
11/02/2023 23:00;12/02/2023 00:00;;;;3.64
12/02/2023 00:00;12/02/2023 01:00;;;;3.63
12/02/2023 01:00;12/02/2023 02:00;;;;3.56
12/02/2023 02:00;12/02/2023 03:00;;;;3.62
12/02/2023 03:00;12/02/2023 04:00;;;;3.54
12/02/2023 04:00;12/02/2023 05:00;;;;3.40
12/02/2023 05:00;12/02/2023 06:00;;;;3.21
12/02/2023 06:00;12/02/2023 07:00;;;;3.17
12/02/2023 07:00;12/02/2023 08:00;;;;3.10
12/02/2023 08:00;12/02/2023 09:00;;;;2.95
12/02/2023 09:00;12/02/2023 10:00;;;;2.62
12/02/2023 10:00;12/02/2023 11:00;;;;2.33
12/02/2023 11:00;12/02/2023 12:00;;;;2.23
12/02/2023 12:00;12/02/2023 13:00;;;;2.13
12/02/2023 13:00;12/02/2023 14:00;;;;1.92
12/02/2023 14:00;12/02/2023 15:00;;;;1.80
12/02/2023 15:00;12/02/2023 16:00;;;;1.74
12/02/2023 16:00;12/02/2023 17:00;;;;1.75
12/02/2023 17:00;12/02/2023 18:00;;;;1.95
